"County","Precinct
Number","Precinct Name","Voting
Age Pop.","VAP
White","VAP
Black","VAP
AIAN","VAP
Asian","VAP
HawPI","VAP
Other","VAP
Multi","VAP
HispWh","VAP
HispBl","VAP
HispOt","Total VAP Hispanic"
"Tazewell","185101","Abbs Valley",718,714,0,2,1,0,0,1,4,0,0,4
"Tazewell","185102","Tip Top",773,754,14,4,1,0,0,0,0,0,0,0
"Tazewell","185103","Boissevain",505,490,11,4,0,0,0,0,0,0,0,0
"Tazewell","185104","Falls Mills",962,942,9,11,0,0,0,0,3,0,0,3
"Tazewell","185106","Pocahontas",1522,1031,464,13,8,0,6,0,25,0,7,32
"Tazewell","185107","Amonate",270,265,0,4,0,0,0,1,0,0,0,0
"Tazewell","185109","Bishop",472,464,7,0,1,0,0,0,1,0,0,1
"Tazewell","185110","Adria",1039,1029,4,2,2,0,2,0,5,0,2,7
"Tazewell","185111","Gap Store",822,812,6,4,0,0,0,0,2,0,0,2
"Tazewell","185112","Bandy",502,495,2,5,0,0,0,0,1,0,0,1
"Tazewell","185203","Burkes Garden",236,226,4,0,0,2,4,0,1,0,4,5
"Tazewell","185204","Clear Fork",935,921,5,3,5,0,1,0,1,0,1,2
"Tazewell","185207","Freestone",335,331,0,4,0,0,0,0,1,0,0,1
"Tazewell","185209","Jeffersonville",4829,4490,258,17,31,1,27,5,21,0,24,45
"Tazewell","185214","Thompson Valley",911,904,4,1,0,0,0,2,1,0,0,1
"Tazewell","185301","Cedar Bluff",3810,3764,7,11,25,0,1,2,15,0,1,16
"Tazewell","185302","Baptist Valley",817,808,1,6,1,0,1,0,3,0,0,3
"Tazewell","185303","Wardell",1356,1344,5,2,4,0,1,0,2,0,1,3
"Tazewell","185305","Pounding Mill",1043,1022,4,6,7,1,3,0,5,0,5,10
"Tazewell","185401","Richlands",4644,4515,31,21,67,3,5,2,11,0,5,16
"Tazewell","185402","Jewell Ridge",461,459,0,2,0,0,0,0,0,0,0,0
"Tazewell","185404","Raven",1881,1870,1,5,5,0,0,0,3,0,0,3
"Tazewell","185501","Springville",2161,2114,21,14,10,0,2,0,6,0,3,9
"Tazewell","185502","Graham",4899,4458,308,16,77,4,19,17,23,0,24,47
"Warren","187101","Fork Town",2165,1952,122,22,27,1,36,5,88,4,38,130
"Warren","187102","Otterburn",1750,1705,23,7,7,1,7,0,12,0,6,18
"Warren","187103","Waterlick",1567,1518,18,12,7,0,11,1,2,1,10,13
"Warren","187201","Happy Creek",3598,3292,158,27,87,0,24,10,62,2,25,89
"Warren","187202","Linden",2556,2391,47,34,43,1,38,2,64,1,43,108
"Warren","187301","North River",2421,1973,340,12,28,1,57,10,48,1,56,105
"Warren","187302","Riverton",2373,2199,84,28,27,0,29,6,43,0,36,79
"Warren","187303","Reliance",669,651,3,8,2,0,4,1,10,0,5,15
"Warren","187401","East Shenandoah",4159,3920,112,45,52,2,23,5,54,1,28,83
"Warren","187402","West Shenandoah",2028,1928,68,8,11,2,8,3,30,1,9,40
"Warren","187501","South River",3252,2790,369,27,28,3,27,8,72,4,28,104
"Warren","187502","Bentonville",1093,1039,33,10,9,0,2,0,9,0,0,9
"Warren","187504","Browntown",864,842,4,13,3,0,1,1,11,0,3,14
"Washington","191101","East Abingdon",4784,4607,90,18,37,1,27,4,39,0,25,64
"Washington","191102","West Abingdon",2522,2391,78,8,26,0,15,4,35,0,14,49
"Washington","191201","Clinchburg",1375,1346,12,2,2,4,8,1,3,0,11,14
"Washington","191202","Greendale",3736,3677,17,22,10,0,7,3,26,0,7,33
"Washington","191203","Hayter's Gap",891,876,6,4,0,0,5,0,1,0,4,5
"Washington","191301","Watauga",3183,3124,10,22,14,0,13,0,24,1,11,36
"Washington","191302","South Abingdon",3459,3286,111,16,16,0,23,7,39,0,23,62
"Washington","191401","Glade Spring",2565,2458,72,14,11,1,8,1,12,0,7,19
"Washington","191402","Meadowview",3817,3617,133,12,20,2,31,2,30,2,31,63
"Washington","191501","Rhea Valley",3582,3559,10,7,2,0,4,0,15,0,2,17
"Washington","191502","Damascus",2023,1985,13,15,7,0,3,0,9,0,4,13
"Washington","191504","Green Cove",374,373,0,1,0,0,0,0,0,0,0,0
"Washington","191601","Burson Place",2746,2721,9,7,4,0,5,0,12,0,4,16
"Washington","191602","Mendota",595,577,9,3,4,0,2,0,0,0,0,0
"Washington","191603","Valley Institute",2287,2272,9,3,1,1,1,0,4,2,1,7
"Washington","191701","High Point",2064,2039,3,7,10,3,2,0,8,0,3,11
"Washington","191702","Wallace",1317,1287,2,15,4,1,8,0,3,0,7,10
"Washington","191703","John Battle",2802,2725,17,17,9,0,33,1,38,1,34,73
"Westmoreland","193101","Precinct 1-1",1717,694,934,10,6,1,58,14,27,6,70,103
"Westmoreland","193102","Precinct 1-2",757,457,258,6,3,1,32,0,12,1,36,49
"Westmoreland","193201","Precinct 2-1",2746,1617,1016,36,12,2,50,13,39,6,63,108
"Westmoreland","193301","Precinct 3-1",2868,1914,787,24,16,2,120,5,114,3,125,242
"Westmoreland","193401","Precinct 4-1",2918,2500,323,25,26,0,38,6,50,5,37,92
"Westmoreland","193501","Precinct 5-1",2955,2425,431,41,38,1,14,5,27,1,17,45
"Wise","195101","Appalachia",2146,2080,44,15,2,0,4,1,8,0,1,9
"Wise","195102","Dorchester",1262,1250,4,5,2,0,1,0,0,0,0,0
"Wise","195103","Guest River",1238,1221,8,2,0,0,7,0,5,1,4,10
"Wise","195104","West Pound",2590,2559,12,12,2,0,5,0,4,0,5,9
"Wise","195201","North Coeburn",1891,1840,29,8,4,0,7,3,6,0,7,13
"Wise","195202","Wise",4679,4550,42,26,33,0,22,6,20,2,21,43
"Wise","195203","East Pound",2218,1634,566,0,5,1,10,2,12,1,11,24
"Wise","195301","Big Stone Gap",4867,3808,981,27,17,1,25,8,48,5,25,78
"Wise","195302","East Stone Gap",3400,3332,22,16,21,0,6,3,14,0,8,22
"Wise","195401","Clinch Valley",3496,3269,143,19,41,0,21,3,35,6,20,61
"Wise","195402","South Coeburn",3908,3672,191,20,4,0,21,0,16,0,21,37
"Wise","195403","St. Paul",1151,1109,11,7,2,0,22,0,4,0,20,24
"Wythe","197101","Royal Oak",1040,1016,15,3,2,1,3,0,2,0,2,4
"Wythe","197102","Rural Retreat",2838,2783,22,12,8,1,12,0,8,0,14,22
"Wythe","197203","West Wytheville",3683,3423,210,15,19,0,12,4,17,2,13,32
"Wythe","197303","East Wytheville",4189,3830,275,16,49,2,16,1,27,1,16,44
"Wythe","197401","Fort Chiswell",1786,1758,15,3,9,0,1,0,4,1,2,7
"Wythe","197402","Max Meadows",1966,1911,31,7,6,0,5,6,7,0,5,12
"Wythe","197501","Jackson Memorial",1625,1598,7,13,4,0,3,0,9,0,3,12
"Wythe","197502","Sheffey",2326,2267,26,16,5,0,9,3,10,0,7,17
"Wythe","197601","Huddle",884,848,31,4,1,0,0,0,4,0,0,4
"Wythe","197602","Zion",1557,1529,10,15,1,0,0,2,0,0,0,0
"Wythe","197603","Evergreen",1231,1192,10,7,8,0,12,2,9,0,13,22
"York","199101","Queens Lake",2310,1868,265,8,111,2,44,12,28,7,47,82
"York","199102","Yorktown",1652,1520,46,8,53,5,16,4,38,2,18,58
"York","199103","Waller Mill",2879,2462,284,20,81,3,26,3,61,4,32,97
"York","199104","Magruder",4430,2577,1510,54,144,12,81,52,100,8,96,204
"York","199203","Coventry",5682,3986,834,39,632,13,128,50,169,10,115,294
"York","199204","Kiln Creek",2453,1811,357,13,224,4,23,21,62,5,25,92
"York","199301","Seaford",2780,2621,75,13,54,0,15,2,28,0,16,44
"York","199302","Harris Grove",3558,3016,328,17,154,4,33,6,57,4,34,95
"York","199303","Edgehill",3962,2593,1127,25,116,13,57,31,84,17,56,157
"York","199401","Harwoods Mill",3963,3582,151,26,165,5,15,19,58,6,17,81
"York","199402","Dare",5214,4563,313,27,212,3,73,23,80,0,70,150
"York","199501","Tabb",2718,2308,204,19,158,3,10,16,54,2,6,62
"York","199502","Bethel",6587,4748,1084,50,525,13,94,73,159,19,96,274
"Alexandria","510101","Ladley Senior Building",2550,2016,388,8,86,2,31,19,87,7,28,122
"Alexandria","510102","City Hall",2574,2351,143,12,44,0,19,5,67,4,17,88
"Alexandria","510103","Lyles Crouch School",2731,2411,131,31,103,9,27,19,75,4,33,112
"Alexandria","510104","Durant Center",3955,3060,656,22,150,8,43,16,159,9,50,218
"Alexandria","510105","Lee Center",6329,4567,1170,41,406,13,89,43,267,26,91,384
"Alexandria","510106","Cora Kelley Center",7125,3888,1592,97,286,2,1185,75,805,74,1278,2157
"Alexandria","510107","Mt. Vernon Recreation Center",5946,3682,630,79,246,10,1254,45,783,46,1337,2166
"Alexandria","510108","George Washington Middle School",3159,2455,249,27,98,1,315,14,183,11,330,524
"Alexandria","510109","Fire Department Headquarters",4117,2975,804,26,186,6,88,32,168,13,86,267
"Alexandria","510201","Maury School",2869,2588,165,14,87,0,9,6,68,2,16,86
"Alexandria","510202","George Mason School",2564,2346,81,11,69,2,49,6,53,1,54,108
"Alexandria","510203","Agudas Achim Synagogue",3244,2717,211,13,148,12,121,22,141,16,125,282
"Alexandria","510204","Blessed Sacrament Church",2571,2256,169,18,90,1,27,10,70,4,26,100
"Alexandria","510205","Douglas Macarthur School",4104,3168,515,25,204,3,166,23,178,13,169,360
"Alexandria","510206","Chinquapin Park Recreation Center",3496,2393,634,23,217,5,205,19,184,24,211,419
"Alexandria","510207","Temple Beth El Synagogue",4298,2743,814,16,364,11,318,32,261,23,342,626
"Alexandria","510208","Nova Arts Center",5737,3316,1354,30,707,8,271,51,390,29,261,680
"Alexandria","510209","James K. Polk School",5586,2930,1659,49,490,4,417,37,457,47,453,957
"Alexandria","510210","St. James Church",2497,1896,294,23,175,3,91,15,165,12,94,271
"Alexandria","510302","Patrick Henry Rec Center",4325,2127,1541,34,363,8,220,32,327,44,224,595
"Alexandria","510303","Charles E. Beatley Library",5054,2522,1578,42,580,1,249,82,401,32,256,689
"Alexandria","510304","Samuel Tucker School",7387,3256,2737,52,654,21,581,86,613,63,607,1283
"Alexandria","510305","John Adams School",8064,3234,3006,30,811,18,846,119,641,61,852,1554
"Alexandria","510306","William Ramsey School",7103,2641,2569,22,729,5,1059,78,792,45,1057,1894
"Alexandria","510307","South Port",4489,2546,1163,18,415,2,290,55,305,30,292,627
"Alexandria","510308","Cameron Station Community Center",4122,3096,479,38,418,7,58,26,230,6,62,298
"Bedford City","515001","Ward One",2644,2260,348,4,21,1,7,3,31,3,7,41
"Bedford City","515002","Ward Two",2300,1626,621,16,16,1,12,8,25,6,17,48
"Bristol","520001","Ward 1",3039,2847,125,18,17,1,25,6,22,0,18,40
"Bristol","520002","Ward 2",3467,3206,181,23,30,2,17,8,16,0,14,30
"Bristol","520003","Ward 3",3217,2767,374,30,17,1,14,14,26,5,15,46
"Bristol","520041","Ward 4 Part 1",4405,4235,83,18,44,2,19,4,12,0,15,27
"Bristol","520042","Ward 4 Part 2",0,0,0,0,0,0,0,0,0,0,0,0
"Buena Vista","530001","First Ward",2638,2459,102,46,11,3,11,6,20,0,12,32
"Buena Vista","530002","Second Ward",2588,2336,162,38,19,11,17,5,35,2,18,55
"Charlottesville","540101","Recreation",5070,4219,553,38,163,3,84,10,130,6,89,225
"Charlottesville","540102","Clark",3858,3030,588,30,87,2,105,16,119,3,119,241
"Charlottesville","540201","Carver",2395,1402,873,10,84,0,19,7,40,11,19,70
"Charlottesville","540202","Walker",2898,2441,226,16,159,1,48,7,42,1,49,92
"Charlottesville","540301","Benjamin Tonsler",3544,1631,1681,19,128,1,60,24,78,9,65,152
"Charlottesville","540302","Jefferson Park",5257,3626,1214,22,225,3,149,18,128,10,148,286
"Charlottesville","540401","Venable",8902,6956,976,43,767,5,117,38,246,15,118,379
"Charlottesville","540402","Alumni Hall Part 2",829,638,44,1,133,0,10,3,21,1,9,31
"Charlottesville","540402","Alumni Hall Part 1",4248,2639,341,16,1157,5,54,36,163,14,59,236
"Chesapeake","550001","Great Bridge",3960,2858,960,22,72,8,28,12,69,10,40,119
"Chesapeake","550002","Bethel",3024,2745,185,31,34,10,9,10,77,4,15,96
"Chesapeake","550003","Camelot",4751,1024,3520,21,77,2,69,38,26,36,69,131
"Chesapeake","550004","Churchland",2636,2276,218,11,106,1,18,6,36,3,20,59
"Chesapeake","550005","Crestwood",2884,463,2258,5,88,5,36,29,42,10,37,89
"Chesapeake","550006","Deep Creek",4468,2928,1285,35,151,6,53,10,97,11,59,167
"Chesapeake","550007","Greenbrier",3033,2322,483,24,173,0,20,11,82,7,29,118
"Chesapeake","550008","South Norfolk Recreation",3766,2405,984,38,63,5,251,20,125,40,267,432
"Chesapeake","550009","Bells Mill",4056,3428,417,38,132,5,17,19,73,4,19,96
"Chesapeake","550010","Oscar Smith School",1843,1380,358,27,39,1,23,15,38,5,29,72
"Chesapeake","550011","Geneva Park",4018,2670,1011,67,62,3,184,21,160,11,204,375
"Chesapeake","550012","Georgetown",4323,1290,2810,31,113,0,40,39,68,27,44,139
"Chesapeake","550013","Gilmerton",2642,1901,619,22,68,4,20,8,50,7,18,75
"Chesapeake","550014","Grassfield",740,617,100,3,11,1,4,4,9,0,2,11
"Chesapeake","550015","B. M. Williams School",2907,1859,825,22,131,3,45,22,53,23,52,128
"Chesapeake","550016","Hickory Grove",4035,3519,294,33,158,3,16,12,83,6,23,112
"Chesapeake","550017","Indian Creek",3262,1794,1407,18,27,3,10,3,40,3,12,55
"Chesapeake","550018","Indian River",2951,1528,1172,45,91,8,93,14,84,22,107,213
"Chesapeake","550019","Jolliff One",1498,1318,126,13,26,0,11,4,20,3,8,31
"Chesapeake","550020","E. W. Chittum School",2701,1948,589,22,131,1,5,5,37,4,6,47
"Chesapeake","550021","Fellowship",2325,1894,331,21,50,0,18,11,32,12,23,67
"Chesapeake","550022","Norfolk Highlands",2275,1854,301,19,56,2,35,8,34,12,39,85
"Chesapeake","550023","Oak Grove",5746,3720,1556,41,309,6,77,37,115,22,98,235
"Chesapeake","550024","Oaklette",3500,1793,1539,23,63,10,56,16,56,21,57,134
"Chesapeake","550025","St. Julians",775,722,30,2,18,2,1,0,6,1,1,8
"Chesapeake","550026","Johnson Park",1897,963,788,13,49,2,71,11,38,15,76,129
"Chesapeake","550027","Silverwood",3306,2602,494,15,150,8,17,20,46,8,22,76
"Chesapeake","550028","Sunray I",336,298,23,6,1,1,6,1,1,1,3,5
"Chesapeake","550029","Tanglewood",2505,2245,157,30,52,4,12,5,37,6,17,60
"Chesapeake","550030","South Norfolk",1497,117,1343,1,5,0,23,8,8,5,24,37
"Chesapeake","550031","Carver School",4282,1519,2559,30,39,9,90,36,75,27,104,206
"Chesapeake","550032","Providence",3972,451,3394,15,31,0,40,41,30,33,52,115
"Chesapeake","550033","Westover",2368,1793,410,30,62,0,62,11,39,18,73,130
"Chesapeake","550034","Hickory Middle School",4553,3993,293,38,194,8,18,9,117,4,18,139
"Chesapeake","550035","Taylor Road",4732,2033,2308,31,211,9,72,68,64,26,78,168
"Chesapeake","550036","Great Bridge Baptist Church",5269,4482,463,35,212,9,52,16,110,11,54,175
"Chesapeake","550037","Bridgetown",4381,3836,352,31,136,7,10,9,65,5,8,78
"Chesapeake","550038","Bailey Creek",1633,1443,126,24,32,0,4,4,17,1,3,21
"Chesapeake","550039","Lake Drummond",1157,989,109,18,24,0,13,4,12,0,9,21
"Chesapeake","550040","River Birch",5421,3562,1360,42,327,3,82,45,120,20,81,221
"Chesapeake","550041","John T. West",3894,2282,1364,28,142,5,42,31,87,13,52,152
"Chesapeake","550042","Parkways",5394,2910,1860,30,460,5,81,48,122,37,96,255
"Chesapeake","550043","Pleasant Crossing",4757,4350,257,26,97,7,13,7,67,1,18,86
"Chesapeake","550044","Nansemond",1672,1029,481,8,127,2,16,9,23,12,15,50
"Chesapeake","550045","Sunray Ii",1102,506,477,8,14,0,87,10,4,3,90,97
"Chesapeake","550046","Bells Mill Ii",2279,1767,396,16,65,1,19,15,49,10,20,79
"Chesapeake","550047","Green Sea",2557,2322,136,16,59,1,14,9,40,3,17,60
"Chesapeake","550048","Joliff Middle School",3275,490,2605,28,66,2,36,48,27,26,40,93
"Chesapeake","550049","Waterway",3850,2682,715,20,379,7,21,26,97,12,30,139
"Chesapeake","550050","River Walk",2791,1640,934,17,140,2,38,20,54,11,40,105
"Chesapeake","550051","Coopers Way",3054,2707,227,19,80,5,9,7,66,2,22,90
"Chesapeake","550052","Shipyard Road",2382,1201,1002,18,112,2,26,21,39,6,26,71
"Chesapeake","550053","Fairways",2253,1535,546,22,92,2,38,18,68,9,48,125
"Colonial Heights","570001","First",2321,1844,364,21,49,5,31,7,21,5,32,58
"Colonial Heights","570002","Second",2482,2191,185,22,41,3,31,9,27,5,34,66
"Colonial Heights","570003","Third",2522,2104,236,8,126,4,37,7,45,9,42,96
"Colonial Heights","570004","Fourth",3719,3096,374,14,166,2,52,15,80,8,54,142
"Colonial Heights","570005","Fifth",2479,2230,70,19,125,4,21,10,26,3,21,50
"Covington","580101","Precinct 1-1",991,851,115,3,9,0,9,4,18,0,6,24
"Covington","580201","Precinct 2-1",1008,866,122,5,6,0,5,4,8,0,5,13
"Covington","580301","Precinct 3-1",801,447,322,5,15,0,5,7,9,3,5,17
"Covington","580401","Precinct 4-1",963,927,25,5,1,2,3,0,5,0,2,7
"Covington","580501","Precinct 5-1",931,896,23,8,3,0,1,0,0,0,0,0
"Danville","590001","Ward One",906,106,791,3,0,0,5,1,2,1,5,8
"Danville","590002","Ward Two",1431,743,645,11,21,0,2,9,9,1,5,15
"Danville","590003","Ward Three",992,145,828,2,9,0,5,3,3,0,5,8
"Danville","590004","Ward Four",3708,2349,1219,21,17,0,95,7,51,6,94,151
"Danville","590005","Ward Five",1400,989,383,5,10,6,5,2,20,2,5,27
"Danville","590006","Ward Six",1485,462,1012,4,1,0,3,3,2,2,3,7
"Danville","590007","Ward Seven",2468,652,1780,13,3,2,6,12,18,5,6,29
"Danville","590008","Ward Eight",1726,886,813,8,9,0,6,4,13,3,8,24
"Danville","590009","Ward Nine",1877,948,822,9,24,0,63,11,22,2,73,97
"Danville","590010","Ward Ten",2143,1314,769,3,38,1,17,1,27,4,17,48
"Danville","590011","Ward Eleven",2732,1207,1422,7,47,0,33,16,31,5,33,69
"Danville","590012","Ward Twelve",2655,1399,1209,9,17,0,16,5,6,3,13,22
"Danville","590013","Ward Thirteen",2554,1231,1251,8,27,0,33,4,14,4,36,54
"Danville","590014","Ward Fourteen",507,17,484,3,0,0,2,1,1,2,2,5
"Danville","590015","Ward Fifteen",2567,1613,859,13,35,1,40,6,27,6,41,74
"Danville","590016","Ward Sixteen",2632,1920,595,10,27,0,77,3,25,0,78,103
"Danville","590017","Ward Seventeen",2010,1645,307,4,40,0,12,2,15,0,12,27
"Emporia","595101","Precinct 1-1",634,134,490,2,0,1,4,3,4,2,5,11
"Emporia","595201","Precinct 2-1",651,157,486,1,4,0,2,1,2,1,2,5
"Emporia","595301","Precinct 3-1",574,326,233,2,2,1,9,1,3,1,9,13
"Emporia","595401","Precinct 4-1",786,365,387,0,13,3,8,10,1,2,12,15
"Emporia","595501","Precinct 5-1",529,17,490,2,3,0,16,1,0,3,17,20
"Emporia","595601","District 6",622,387,207,3,12,0,13,0,6,1,15,22
"Emporia","595701","District 7",604,211,347,4,2,0,38,2,48,2,42,92
"Fairfax City","600001","One",3025,2136,163,27,389,2,284,24,250,8,306,564
"Fairfax City","600002","Two",2736,1950,118,31,403,2,224,8,200,4,236,440
"Fairfax City","600003","Three",3879,2655,211,29,815,2,138,29,280,13,146,439
"Fairfax City","600004","Four",2856,2312,101,11,319,3,100,10,167,10,104,281
"Fairfax City","600005","Five",2574,1835,122,15,452,0,137,13,224,3,139,366
"Fairfax City","600006","Six",2903,1925,169,36,516,5,228,24,253,7,245,505
"Falls Church","610001","First Ward",2594,2020,139,20,303,2,90,20,157,1,98,256
"Falls Church","610002","Second Ward",2012,1628,84,8,245,1,40,6,98,3,43,144
"Falls Church","610003","Third Ward",1432,1157,80,7,132,1,49,6,159,3,50,212
"Falls Church","610004","Fourth Ward",1863,1563,78,7,192,2,13,8,67,1,17,85
"Falls Church","610005","Fifth Ward",1384,1178,32,5,144,1,19,5,56,0,18,74
"Franklin City","620101","Precinct 1-1",1117,958,133,1,15,0,8,2,2,0,8,10
"Franklin City","620201","Precinct 2-1",1242,898,294,14,26,1,4,5,12,0,4,16
"Franklin City","620301","Precinct 3-1",1037,80,941,4,3,0,1,8,1,2,3,6
"Franklin City","620401","Precinct 4-1",1096,117,968,3,0,0,4,4,2,2,3,7
"Franklin City","620501","Precinct 5-1",938,64,862,5,0,0,0,7,0,3,0,3
"Franklin City","620601","Precinct 6-1",1106,701,358,7,13,0,24,3,12,1,25,38
"Fredericksburg","630101","District 1",6281,3953,1461,50,282,10,457,68,228,57,480,765
"Fredericksburg","630201","District 2",4647,3934,449,24,157,4,62,17,80,3,49,132
"Fredericksburg","630301","District 3",4512,3557,569,37,106,4,214,25,128,10,211,349
"Fredericksburg","630401","District 4",1598,763,441,19,70,0,288,17,95,5,301,401
"Fredericksburg","630402","District 4-Precinct 2",2469,1229,1118,13,42,1,48,18,61,4,51,116
"Galax","640001","East",2837,2385,236,10,14,3,171,18,241,6,183,430
"Galax","640002","North",1304,1211,59,3,12,0,17,2,37,4,17,58
"Galax","640003","South",1357,1285,23,4,5,2,35,3,28,0,37,65
"Hampton","650101","Aberdeen",2729,621,1928,20,60,0,64,36,16,17,78,111
"Hampton","650102","Bassette",3163,334,2705,17,46,1,21,39,16,34,23,73
"Hampton","650103","City Hall",3292,769,2388,35,24,2,32,42,35,37,48,120
"Hampton","650104","Cooper",6247,2068,3733,39,180,7,132,88,134,81,151,366
"Hampton","650105","East Hampton",4495,907,3390,24,44,5,28,97,32,94,39,165
"Hampton","650106","Armstrong",3344,1786,1381,32,76,5,28,36,49,24,39,112
"Hampton","650107","Lindsay",2657,763,1736,9,79,4,30,36,21,15,33,69
"Hampton","650108","Thomas",5041,1076,3664,43,66,7,120,65,60,58,127,245
"Hampton","650109","Phenix",3938,424,3329,33,59,2,22,69,37,29,33,99
"Hampton","650110","Phoebus",1160,641,468,11,20,2,13,5,24,11,13,48
"Hampton","650111","Hampton Library",1303,867,384,16,13,1,10,12,23,6,12,41
"Hampton","650112","Smith",4744,1997,2519,39,87,10,50,42,53,36,57,146
"Hampton","650113","Syms",1608,1209,285,11,75,2,17,9,28,7,16,51
"Hampton","650115","Wythe",1905,1509,336,14,16,1,13,16,33,5,16,54
"Hampton","650116","Jones",1971,804,1044,18,66,2,24,13,41,22,25,88
"Hampton","650117","Kecoughtan",3246,1318,1646,35,115,1,53,78,53,24,66,143
"Hampton","650118","Mallory",3878,728,3006,21,42,2,40,39,24,11,42,77
"Hampton","650201","Booker",3784,2668,888,33,95,7,68,25,73,19,83,175
"Hampton","650202","Bryan",4319,3079,965,55,58,10,110,42,111,9,119,239
"Hampton","650203","Burbank",4195,2733,1123,34,163,17,77,48,118,34,84,236
"Hampton","650204","Forrest",3157,1458,1451,23,145,3,37,40,68,36,45,149
"Hampton","650205","Asbury",4670,3807,666,47,92,3,35,20,61,12,40,113
"Hampton","650208","Kraft",5039,2893,1847,38,140,13,48,60,79,29,63,171
"Hampton","650209","Langley",3600,2239,1124,29,114,7,52,35,64,7,54,125
"Hampton","650210","Machen",5602,2211,2852,49,299,16,104,71,84,64,117,265
"Hampton","650212","Bethel",4195,1779,2067,19,236,3,37,54,69,37,42,148
"Hampton","650213","Phillips",4549,3305,975,29,154,2,51,33,77,32,51,160
"Hampton","650214","Tucker Capps",4901,2557,2061,38,105,5,86,49,83,23,82,188
"Hampton","650215","Tyler",1160,340,737,16,27,5,15,20,8,9,18,35
"Hampton","650216","Sandy Bottom",2270,1125,961,8,122,2,29,23,59,25,31,115
"Harrisonburg","660101","Northeast",7312,5085,813,58,269,9,1037,41,647,54,1057,1758
"Harrisonburg","660102","East Central",8825,7487,443,36,477,40,314,28,245,13,333,591
"Harrisonburg","660103","Southeast",10865,9491,436,29,554,14,301,40,340,18,303,661
"Harrisonburg","660201","Northwest",7309,6035,460,33,178,3,578,22,322,41,601,964
"Harrisonburg","660202","Southwest",7255,5811,408,37,321,5,642,31,409,30,653,1092
"Hopewell","670101","Ward 1",2451,1774,558,24,21,2,64,8,65,23,66,154
"Hopewell","670201","Ward 2",2464,648,1698,20,18,3,52,25,34,8,45,87
"Hopewell","670301","Ward 3",2400,1985,272,23,27,0,82,11,45,8,82,135
"Hopewell","670401","Ward 4",2863,1969,746,16,67,3,56,6,50,7,57,114
"Hopewell","670501","Ward 5",2542,1952,423,19,25,6,104,13,37,16,110,163
"Hopewell","670601","Ward 6",2115,689,1299,12,22,5,72,16,59,16,81,156
"Hopewell","670701","Ward 7",2083,1135,788,13,31,6,103,7,42,14,107,163
"Lexington","678001","Lexington",6328,5416,619,23,179,4,63,24,149,11,56,216
"Lynchburg","680101","First Ward First Precinct",5899,3944,1558,28,189,3,136,41,81,19,130,230
"Lynchburg","680102","First Ward Second Precinct",2895,2658,137,13,75,0,3,9,42,1,1,44
"Lynchburg","680103","First Ward Third Precinct",2320,2238,64,4,9,0,2,3,5,1,3,9
"Lynchburg","680104","First Ward Fourth Precinct",1728,1346,299,12,42,2,16,11,39,2,18,59
"Lynchburg","680105","First Ward Fifth Precinct",1687,1479,175,3,12,0,16,2,15,0,13,28
"Lynchburg","680201","Second Ward First Precinct",5758,1960,3627,38,43,7,43,40,45,34,55,134
"Lynchburg","680202","Second Ward Second Precinct",4021,1098,2820,24,15,1,34,29,20,6,40,66
"Lynchburg","680203","Second Ward Third Precinct",1604,418,1145,18,3,0,4,16,19,5,10,34
"Lynchburg","680301","Third Ward First Precinct",2775,1672,978,21,38,2,48,16,38,8,43,89
"Lynchburg","680302","Third Ward Second Precinct",1573,979,553,12,16,0,6,7,18,3,5,26
"Lynchburg","680303","Third Ward Third Precinct",2506,1855,540,8,82,1,15,5,39,2,17,58
"Lynchburg","680304","Third Ward Fourth Precinct",8430,6807,1136,54,255,10,149,19,190,14,117,321
"Lynchburg","680305","Third Ward Fifth Precinct",3564,2681,490,15,253,3,106,16,57,5,102,164
"Lynchburg","680401","Fourth Ward First Precinct",4820,3807,712,34,193,5,54,15,74,7,53,134
"Lynchburg","680402","Fourth Ward Second Precinct",1946,1482,376,10,41,0,28,9,31,2,26,59
"Lynchburg","680403","Fourth Ward Third Precinct",5727,4380,971,39,230,2,90,15,75,2,87,164
"Lynchburg","680404","Fourth Ward Fourth Precinct",3541,2660,757,11,46,0,53,14,41,2,41,84
"Manassas","683001","Dean",5175,3730,661,47,352,12,331,42,297,33,355,685
"Manassas","683002","Weems",4962,3275,559,31,215,4,822,56,734,31,861,1626
"Manassas","683003","Metz",4859,3324,606,40,331,9,532,17,524,14,557,1095
"Manassas","683004","Haydon",5483,3471,774,29,411,10,755,33,571,42,773,1386
"Manassas","683005","Baldwin",6595,3756,1228,60,245,11,1250,45,1180,101,1283,2564
"Manassas Park","685001","Precinct One",5739,3365,762,47,564,3,945,53,700,30,977,1707
"Manassas Park","685002","Precinct Two",4475,2575,640,26,476,11,704,43,555,18,723,1296
"Martinsville","690001","Precinct 1",942,28,906,2,2,0,3,1,7,1,2,10
"Martinsville","690002","Precinct 2",2456,1471,877,6,37,0,54,11,22,1,51,74
"Martinsville","690003","Precinct 3",1940,944,896,12,17,1,62,8,49,3,64,116
"Martinsville","690004","Precinct 4",2797,1455,1259,7,10,0,55,11,23,4,59,86
"Martinsville","690005","Precinct 5",2141,1914,176,4,36,3,6,2,11,0,11,22
"Martinsville","690006","Precinct 6",590,26,561,1,0,0,0,2,0,0,0,0
