"Precinct
Number","Precinct Name","Registered
Voters","Total Vote
2000
President","%
Voting
Rep.","2000
Pres.
Rep.","%
Voting
Dem.","2000
Pres.
Dem.","%
Voting
Green","2000
Pres.
Green","%
Voting
Other","2000
Pres.
Other","Total Vote
2000 U.S.
Senate","%
Voting
Dem.","2000 U.S.
Senate
Dem.","%
Voting
Rep.","2000 U.S.
Senate
Rep.","Total Vote
2000 U.S.
Congr.","%
Voting
Dem.","2000 U.S.
Congr.
Dem.","%
Voting
Rep.","2000 U.S.
Congr.
Rep.","%
Voting
Indep.","2000 U.S.
Congr.
Indep.","%
Voting
Inc.","2000 U.S.
Congr.
Incumbent"
"700104","Mcintosh*",4778,2317,38.4117393180837%,890,60.5955977557186%,1404,0.863185153215365%,20,0.129477772982305%,3,2327,62.2690159003008%,1449,37.7309840996992%,878,1798,100%,1798,0%,0,0%,0,0%,0
"700105","Oyster Point",996,559,55.4561717352415%,310,42.7549194991055%,239,1.25223613595707%,7,0.536672629695886%,3,554,50%,277,50%,277,514,35.408560311284%,182,59.1439688715953%,304,5.44747081712062%,28,0%,0
"700106","Reservoir",3538,1856,46.6594827586207%,866,51.6702586206897%,959,1.34698275862069%,25,0.323275862068966%,6,1871,54.9438802779262%,1028,45.0561197220738%,843,1412,100%,1412,0%,0,0%,0,0%,0
"700107","Richneck*",2550,1570,49.5541401273885%,778,49.3630573248408%,775,0.955414012738853%,15,0.127388535031847%,2,1576,52.2842639593909%,824,47.7157360406091%,752,1517,41.5952537903757%,631,53.1311799604483%,806,5.27356624917601%,80,0%,0
"700108","Lee Hall",2699,1318,40.288315629742%,531,57.587253414264%,759,1.44157814871017%,19,0.682852807283763%,9,1314,60.4261796042618%,794,39.5738203957382%,520,1016,100%,1016,0%,0,0%,0,0%,0
"700109","Windsor*",2515,1463,49.6240601503759%,726,48.0519480519481%,703,1.91387559808612%,28,0.410116199589884%,6,1469,53.0292716133424%,779,46.9707283866576%,690,1408,37.2869318181818%,525,56.0369318181818%,789,6.67613636363636%,94,0%,0
"700201","Bland*",768,344,40.406976744186%,139,55.8139534883721%,192,2.61627906976744%,9,1.16279069767442%,4,340,59.1176470588235%,201,40.8823529411765%,139,305,38.6885245901639%,118,51.4754098360656%,157,9.83606557377049%,30,0%,0
"700202","Boulevard",2575,1616,61.0767326732673%,987,37.4381188118812%,605,1.17574257425743%,19,0.309405940594059%,5,1630,43.2515337423313%,705,56.7484662576687%,925,1559,27.902501603592%,435,67.0301475304683%,1045,5.06735086593971%,79,0%,0
"700203","Charles*",3445,2303,61.4415979157621%,1415,37.6465479808945%,867,0.738167607468519%,17,0.173686495874946%,4,2299,40.4523705959113%,930,59.5476294040887%,1369,2229,30.8658591296546%,688,64.3337819650067%,1434,4.80035890533872%,107,0%,0
"700204","Christopher Newport*",1823,1179,53.774385072095%,634,45.1229855810009%,532,0.932994062765055%,11,0.169635284139101%,2,1181,52.1591871295512%,616,47.8408128704488%,565,1119,40.3038427167113%,451,54.781054512958%,613,4.91510277033065%,55,0%,0
"700205","Deep Creek*",2524,1838,66.8661588683352%,1229,31.2295973884657%,574,1.74102285092492%,32,0.163220892274211%,3,1852,40.1727861771058%,744,59.8272138228942%,1108,1801,28.6507495835647%,516,66.5741254858412%,1199,4.77512493059411%,86,0%,0
"700206","Watkins",5033,2448,49.8774509803922%,1221,47.9166666666667%,1173,1.55228758169935%,38,0.65359477124183%,16,2463,50.6293138449046%,1247,49.3706861550954%,1216,2334,36.1610968294773%,844,55.6555269922879%,1299,8.18337617823479%,191,0%,0
"700207","Grissom",205,148,60.1351351351351%,89,39.1891891891892%,58,0.675675675675676%,1,0%,0,148,39.8648648648649%,59,60.1351351351351%,89,108,100%,108,0%,0,0%,0,0%,0
"700208","Hidenwood",1630,1207,65.6172328086164%,792,32.9743164871582%,398,1.07705053852527%,13,0.331400165700083%,4,1218,42.6929392446634%,520,57.3070607553366%,698,1152,35.5902777777778%,410,60.6770833333333%,699,3.73263888888889%,43,0%,0
"700209","Hilton",2227,1566,62.3243933588761%,976,35.3128991060026%,553,2.17113665389527%,34,0.191570881226054%,3,1589,44.8080553807426%,712,55.1919446192574%,877,1505,33.7541528239203%,508,60.9966777408638%,918,5.24916943521595%,79,0%,0
"700210","Nelson",4157,2789,60.4876299749014%,1687,37.7196127644317%,1052,1.36249551810685%,38,0.430261742560057%,12,2797,43.6539149088309%,1221,56.3460850911691%,1576,1889,100%,1889,0%,0,0%,0,0%,0
"700211","Palmer*",1991,1233,56.2043795620438%,693,41.9302514193025%,517,1.54095701540957%,19,0.32441200324412%,4,1235,46.2348178137652%,571,53.7651821862348%,664,1186,33.8954468802698%,402,59.8650927487353%,710,6.23946037099494%,74,0%,0
"700212","Riverside",1644,1246,66.6131621187801%,830,30.016051364366%,374,2.80898876404494%,35,0.561797752808989%,7,1248,40.1442307692308%,501,59.8557692307692%,747,1209,30.7692307692308%,372,64.8469809760132%,784,4.383788254756%,53,0%,0
"700213","Sanford",1107,790,67.7215189873418%,535,31.3924050632911%,248,0.506329113924051%,4,0.379746835443038%,3,801,33.5830212234707%,269,66.4169787765293%,532,773,24.0620957309185%,186,70.7632600258732%,547,5.17464424320828%,40,0%,0
"700214","Saunders*",3219,1835,54.1689373297003%,994,44.4686648501362%,816,0.871934604904632%,16,0.490463215258856%,9,1849,47.2147106544078%,873,52.7852893455922%,976,1767,32.6542161856254%,577,60.8375778155065%,1075,6.50820599886814%,115,0%,0
"700215","Warwick",1704,973,56.6289825282631%,551,41.2127440904419%,401,1.74717368961973%,17,0.411099691675231%,4,984,47.1544715447155%,464,52.8455284552846%,520,931,31.9011815252417%,297,61.2244897959184%,570,6.87432867883996%,64,0%,0
"700216","Yates",1535,1101,61.1262488646685%,673,38.0563124432334%,419,0.817438692098093%,9,0%,0,1110,46.4864864864865%,516,53.5135135135135%,594,1080,35.1851851851852%,380,60.7407407407407%,656,4.07407407407407%,44,0%,0
"700217","Riverview",2083,1501,63.9573617588274%,960,34.4437041972019%,517,1.53231179213857%,23,0.0666222518321119%,1,1498,43.324432576769%,649,56.675567423231%,849,1432,32.7513966480447%,469,63.3379888268156%,907,3.91061452513966%,56,0%,0
"700218","Kiln Creek*",3726,2386,54.233025984912%,1294,44.6772841575859%,1066,0.670578373847443%,16,0.419111483654652%,10,2383,48.1326059588754%,1147,51.8673940411246%,1236,2282,37.3794916739702%,853,57.4057843996494%,1310,5.21472392638037%,119,0%,0
"700301","Beaconsdale",476,337,72.9970326409496%,246,27.0029673590504%,91,0%,0,0%,0,342,32.4561403508772%,111,67.5438596491228%,231,332,22.5903614457831%,75,73.4939759036145%,244,3.91566265060241%,13,0%,0
"700302","Briarfield",2089,984,36.0772357723577%,355,63.3130081300813%,623,0.40650406504065%,4,0.203252032520325%,2,999,61.3613613613614%,613,38.6386386386386%,386,801,100%,801,0%,0,0%,0,0%,0
"700303","Carver*",1615,839,32.181168057211%,270,66.865315852205%,561,0.476758045292014%,4,0.476758045292014%,4,864,65.7407407407407%,568,34.2592592592593%,296,719,100%,719,0%,0,0%,0,0%,0
"700304","Chestnut*",1160,615,4.0650406504065%,25,95.9349593495935%,590,0%,0,0%,0,633,93.8388625592417%,594,6.16113744075829%,39,634,100%,634,0%,0,0%,0,0%,0
"700305","Downtown",707,301,26.578073089701%,80,72.093023255814%,217,0.664451827242525%,2,0.664451827242525%,2,307,68.4039087947883%,210,31.5960912052117%,97,247,100%,247,0%,0,0%,0,0%,0
"700306","Dunbar",1366,484,3.92561983471074%,19,95.8677685950413%,464,0%,0,0.206611570247934%,1,482,90.0414937759336%,434,9.95850622406639%,48,482,100%,482,0%,0,0%,0,0%,0
"700307","Huntington*",1018,426,0.469483568075117%,2,99.5305164319249%,424,0%,0,0%,0,448,92.8571428571429%,416,7.14285714285714%,32,445,100%,445,0%,0,0%,0,0%,0
"700308","Jefferson",1257,670,1.04477611940299%,7,98.955223880597%,663,0%,0,0%,0,676,98.0769230769231%,663,1.92307692307692%,13,678,100%,678,0%,0,0%,0,0%,0
"700309","Magruder*",1181,703,3.12944523470839%,22,96.8705547652916%,681,0%,0,0%,0,704,95.5965909090909%,673,4.40340909090909%,31,705,100%,705,0%,0,0%,0,0%,0
"700310","Marshall",1313,721,2.9126213592233%,21,97.0873786407767%,700,0%,0,0%,0,727,95.0481430536451%,691,4.95185694635488%,36,719,100%,719,0%,0,0%,0,0%,0
"700311","New Market",2456,1431,35.9189378057303%,514,63.8015373864431%,913,0.139762403913347%,2,0.139762403913347%,2,1471,63.1543167912984%,929,36.8456832087016%,542,1167,100%,1167,0%,0,0%,0,0%,0
"700312","Newsome Park",935,493,1.62271805273834%,8,98.3772819472617%,485,0%,0,0%,0,512,94.7265625%,485,5.2734375%,27,504,100%,504,0%,0,0%,0,0%,0
"700313","Reed*",1948,1156,3.20069204152249%,37,96.7128027681661%,1118,0%,0,0.0865051903114187%,1,1175,94.8085106382979%,1114,5.19148936170213%,61,1175,100%,1175,0%,0,0%,0,0%,0
"700314","River",1528,900,50.8888888888889%,458,47.2222222222222%,425,1.22222222222222%,11,0.666666666666667%,6,911,51.4818880351262%,469,48.5181119648738%,442,677,100%,677,0%,0,0%,0,0%,0
"700315","Sedgefield*",1752,1143,62.7296587926509%,717,36.745406824147%,420,0.5249343832021%,6,0%,0,1163,40.0687876182287%,466,59.9312123817713%,697,1117,27.1262309758281%,303,66.1593554162936%,739,6.71441360787825%,75,0%,0
"700316","South Morrison*",4236,2477,55.3492127573678%,1371,43.5607589826403%,1079,1.04965684295519%,26,0.040371417036738%,1,2510,45.9362549800797%,1153,54.0637450199203%,1357,2424,33.7871287128713%,819,60.3547854785479%,1463,5.85808580858086%,142,0%,0
"700317","Washington*",770,455,3.73626373626374%,17,96.2637362637363%,438,0%,0,0%,0,451,95.1219512195122%,429,4.87804878048781%,22,440,100%,440,0%,0,0%,0,0%,0
"700318","Wilson*",1177,713,11.2201963534362%,80,88.7798036465638%,633,0%,0,0%,0,730,86.1643835616438%,629,13.8356164383562%,101,697,100%,697,0%,0,0%,0,0%,0
"710101","Granby",3329,1805,40.9972299168975%,740,57.1745152354571%,1032,1.77285318559557%,32,0.0554016620498615%,1,1844,61.6594360086768%,1137,38.3405639913232%,707,1835,60.6539509536785%,1113,39.3460490463215%,722,0%,0,0%,0
"710103","Northside*",1068,527,50.4743833017078%,266,46.6793168880455%,246,2.84629981024668%,15,0%,0,545,52.2935779816514%,285,47.7064220183486%,260,412,100%,412,0%,0,0%,0,0%,0
"710104","Titustown Center",1414,445,24.9438202247191%,111,73.4831460674157%,327,1.34831460674157%,6,0.224719101123596%,1,449,74.3875278396437%,334,25.6124721603563%,115,447,72.2595078299776%,323,27.7404921700224%,124,0%,0,0%,0
"710105","Tucker House",593,323,14.5510835913313%,47,85.1393188854489%,275,0.309597523219814%,1,0%,0,331,84.5921450151057%,280,15.4078549848943%,51,321,83.1775700934579%,267,16.8224299065421%,54,0%,0,0%,0
"710106","Zion Grace",3643,1671,52.5433871932974%,878,46.0203470975464%,769,1.31657690005984%,22,0.11968880909635%,2,1689,53.1083481349911%,897,46.8916518650089%,792,1680,51.3095238095238%,862,48.6904761904762%,818,0%,0,0%,0
"710201","Canterbury*",1593,1053,57.4548907882241%,605,40.1709401709402%,423,2.37416904083571%,25,0%,0,1074,50%,537,50%,537,1053,48.338081671415%,509,51.661918328585%,544,0%,0,0%,0
"710202","Crossroads",2108,1081,49.7687326549491%,538,48.5661424606846%,525,1.11008325624422%,12,0.555041628122109%,6,1111,50.1350135013501%,557,49.8649864986499%,554,835,100%,835,0%,0,0%,0,0%,0
"710203","Ghent Square*",1382,835,40.5988023952096%,339,55.9281437125749%,467,3.23353293413174%,27,0.239520958083832%,2,840,63.452380952381%,533,36.547619047619%,307,830,62.5301204819277%,519,37.4698795180723%,311,0%,0,0%,0
"710204","Immanuel*",1207,535,10.2803738317757%,55,89.5327102803738%,479,0.186915887850467%,1,0%,0,562,86.1209964412811%,484,13.8790035587189%,78,521,100%,521,0%,0,0%,0,0%,0
"710205","Lafayette Library*",809,583,48.0274442538594%,280,48.0274442538594%,280,3.43053173241853%,20,0.514579759862779%,3,588,54.421768707483%,320,45.578231292517%,268,442,100%,442,0%,0,0%,0,0%,0
"710206","Lafayette Presbyterian*",271,160,31.25%,50,61.875%,99,6.25%,10,0.625%,1,165,69.6969696969697%,115,30.3030303030303%,50,133,100%,133,0%,0,0%,0,0%,0
"710207","Lambert's Point*",1310,513,8.57699805068226%,44,91.4230019493177%,469,0%,0,0%,0,534,85.3932584269663%,456,14.6067415730337%,78,525,87.0476190476191%,457,12.952380952381%,68,0%,0,0%,0
"710208","Larchmont Library*",922,704,55.1136363636364%,388,41.7613636363636%,294,3.125%,22,0%,0,716,53.9106145251397%,386,46.0893854748603%,330,702,47.1509971509972%,331,52.8490028490028%,371,0%,0,0%,0
"710209","Larchmont Recreation Center*",1941,1116,47.3118279569893%,528,48.9247311827957%,546,3.13620071684588%,35,0.627240143369176%,7,1132,58.9222614840989%,667,41.0777385159011%,465,1114,55.7450628366248%,621,44.2549371633752%,493,0%,0,0%,0
"710210","Maury*",2095,1274,35.9497645211931%,458,58.0847723704867%,740,4.70957613814757%,60,1.25588697017268%,16,1271,66.7977970102282%,849,33.2022029897718%,422,974,100%,974,0%,0,0%,0,0%,0
"710211","Ohef Sholom*",1932,1148,43.6411149825784%,501,52.7003484320557%,605,3.48432055749129%,40,0.174216027874564%,2,1165,63.0042918454936%,734,36.9957081545064%,431,1150,61.0434782608696%,702,38.9565217391304%,448,0%,0,0%,0
"710212","Park Place*",1173,558,1.61290322580645%,9,98.3870967741936%,549,0%,0,0%,0,581,93.4595524956971%,543,6.54044750430293%,38,574,100%,574,0%,0,0%,0,0%,0
"710213","St. Andrew's*",3021,1873,36.8392952482648%,690,55.6860651361452%,1043,6.51361452215697%,122,0.961025093432995%,18,1869,67.6297485286249%,1264,32.3702514713751%,605,1837,63.1464344039194%,1160,36.8535655960806%,677,0%,0,0%,0
"710214","Stuart*",2511,1575,28.1269841269841%,443,67.2380952380952%,1059,4.31746031746032%,68,0.317460317460317%,5,1589,74.4493392070485%,1183,25.5506607929515%,406,1352,100%,1352,0%,0,0%,0,0%,0
"710215","Suburban Park*",2023,1286,48.755832037325%,627,49.144634525661%,632,2.099533437014%,27,0%,0,1314,53.8051750380518%,707,46.1948249619483%,607,1288,52.2515527950311%,673,47.748447204969%,615,0%,0,0%,0
"710216","Therapeutic Center*",1988,1235,54.5748987854251%,674,42.5910931174089%,526,2.34817813765182%,29,0.48582995951417%,6,1264,48.0221518987342%,607,51.9778481012658%,657,932,100%,932,0%,0,0%,0,0%,0
"710217","Wesley",1429,619,44.5880452342488%,276,53.9579967689822%,334,1.45395799676898%,9,0%,0,628,57.0063694267516%,358,42.9936305732484%,270,623,52.9695024077047%,330,47.0304975922953%,293,0%,0,0%,0
"710218","Willard*",1951,1359,51.4348785871965%,699,45.9896983075791%,625,2.42825607064018%,33,0.147167034584253%,2,1386,51.2987012987013%,711,48.7012987012987%,675,1370,48.978102189781%,671,51.021897810219%,699,0%,0,0%,0
"710301","Ballentine*",2157,1160,15.6034482758621%,181,84.3965517241379%,979,0%,0,0%,0,1197,82.4561403508772%,987,17.5438596491228%,210,1088,100%,1088,0%,0,0%,0,0%,0
"710302","Tanner's Creek*",1317,666,30.03003003003%,200,69.2192192192192%,461,0.600600600600601%,4,0.15015015015015%,1,682,67.4486803519062%,460,32.5513196480938%,222,669,65.1718983557548%,436,34.8281016442451%,233,0%,0,0%,0
"710303","Bowling Park",2682,1345,2.75092936802974%,37,97.2490706319703%,1308,0%,0,0%,0,1384,94.1473988439306%,1303,5.85260115606936%,81,1266,100%,1266,0%,0,0%,0,0%,0
"710304","Coleman Place School",1137,611,27.823240589198%,170,72.013093289689%,440,0.16366612111293%,1,0%,0,645,72.093023255814%,465,27.906976744186%,180,558,100%,558,0%,0,0%,0,0%,0
"710305","Lafayette-Winona*",1822,1106,18.2640144665461%,202,81.4647377938517%,901,0.180831826401447%,2,0.0904159132007233%,1,1127,77.4622892635315%,873,22.5377107364685%,254,1019,100%,1019,0%,0,0%,0,0%,0
"710306","Lindenwood*",1503,876,11.986301369863%,105,87.6712328767123%,768,0%,0,0.342465753424657%,3,893,87.458006718925%,781,12.541993281075%,112,815,100%,815,0%,0,0%,0,0%,0
"710307","Monroe*",555,221,1.35746606334842%,3,98.6425339366516%,218,0%,0,0%,0,232,91.8103448275862%,213,8.18965517241379%,19,223,100%,223,0%,0,0%,0,0%,0
"710308","Norview Methodist*",1574,929,41.0118406889128%,381,57.9117330462863%,538,0.645855758880517%,6,0.430570505920344%,4,961,60.4578563995838%,581,39.5421436004162%,380,780,100%,780,0%,0,0%,0,0%,0
"710309","Norview Recreation Center*",2129,1147,15.9546643417611%,183,83.5222319093287%,958,0.2615518744551%,3,0.2615518744551%,3,1201,81.4321398834305%,978,18.5678601165695%,223,1053,100%,1053,0%,0,0%,0,0%,0
"710310","Rosemont*",3446,1720,5.93023255813954%,102,93.953488372093%,1616,0%,0,0.116279069767442%,2,1787,93.6205931729155%,1673,6.3794068270845%,114,1714,100%,1714,0%,0,0%,0,0%,0
"710312","Sherwood School",1204,647,46.9860896445131%,304,51.9319938176198%,336,0.309119010819165%,2,0.772797527047914%,5,666,53.1531531531532%,354,46.8468468468469%,312,520,100%,520,0%,0,0%,0,0%,0
"710313","Union Chapel",1416,659,0.758725341426404%,5,99.2412746585736%,654,0%,0,0%,0,674,98.0712166172107%,661,1.92878338278932%,13,662,100%,662,0%,0,0%,0,0%,0
"710401","Azalea Gardens*",1408,889,49.718785151856%,442,49.2688413948257%,438,0.899887514060742%,8,0.112485939257593%,1,913,49.2880613362541%,450,50.7119386637459%,463,904,46.7920353982301%,423,53.2079646017699%,481,0%,0,0%,0
"710402","Berkley*",1689,899,1.89098998887653%,17,98.1090100111235%,882,0%,0,0%,0,913,96.7141292442497%,883,3.28587075575027%,30,898,97.1046770601336%,872,2.89532293986637%,26,0%,0,0%,0
"710403","Brambleton*",1347,428,1.4018691588785%,6,98.1308411214953%,420,0.233644859813084%,1,0.233644859813084%,1,430,94.8837209302326%,408,5.11627906976744%,22,408,100%,408,0%,0,0%,0,0%,0
"710404","Campostella*",1903,967,3.41261633919338%,33,96.4839710444674%,933,0%,0,0.103412616339193%,1,997,91.2738214643932%,910,8.72617853560682%,87,968,92.3553719008264%,894,7.64462809917355%,74,0%,0,0%,0
"710405","Chesterfield*",1599,887,3.60766629086809%,32,96.3923337091319%,855,0%,0,0%,0,905,92.707182320442%,839,7.29281767955801%,66,868,91.2442396313364%,792,8.75576036866359%,76,0%,0,0%,0
"710406","Barron Black*",1566,972,49.5884773662552%,482,49.5884773662552%,482,0.411522633744856%,4,0.411522633744856%,4,1008,52.6785714285714%,531,47.3214285714286%,477,979,50.0510725229826%,490,49.9489274770174%,489,0%,0,0%,0
"710407","Coleman Place Presbyterian*",1582,853,41.6178194607268%,355,58.147713950762%,496,0%,0,0.234466588511137%,2,871,61.4236509758898%,535,38.5763490241102%,336,864,55.6712962962963%,481,44.3287037037037%,383,0%,0,0%,0
"710408","Easton*",2405,1394,48.8522238163558%,681,50.9325681492109%,710,0.0717360114777619%,1,0.143472022955524%,2,1429,52.0643806857943%,744,47.9356193142057%,685,1393,49.9641062455133%,696,50.0358937544867%,697,0%,0,0%,0
"710409","Fairlawn*",1779,1087,46.918123275069%,510,51.8859245630175%,564,0.643974241030359%,7,0.551977920883165%,6,1108,52.9783393501805%,587,47.0216606498195%,521,1087,51.4259429622815%,559,48.5740570377185%,528,0%,0,0%,0
"710410","Houston*",443,267,55.8052434456929%,149,43.8202247191011%,117,0.374531835205993%,1,0%,0,274,51.4598540145985%,141,48.5401459854015%,133,269,44.9814126394052%,121,55.0185873605948%,148,0%,0,0%,0
"710411","Hunton Y*",551,236,2.96610169491525%,7,96.1864406779661%,227,0.423728813559322%,1,0.423728813559322%,1,237,94.0928270042194%,223,5.90717299578059%,14,237,100%,237,0%,0,0%,0,0%,0
"710412","Ingleside*",1891,1163,17.9707652622528%,209,81.0834049871023%,943,0.687876182287188%,8,0.257953568357696%,3,1218,82.0197044334975%,999,17.9802955665025%,219,1178,82.258064516129%,969,17.741935483871%,209,0%,0,0%,0
"710413","Poplar Halls*",2737,1561,24.0230621396541%,375,75.9128763613069%,1185,0.0640614990390775%,1,0%,0,1621,75.50894509562%,1224,24.49105490438%,397,1591,74.2928975487115%,1182,25.7071024512885%,409,0%,0,0%,0
"710414","Young Park*",2103,953,4.30220356768101%,41,95.697796432319%,912,0%,0,0%,0,979,93.7691521961185%,918,6.23084780388151%,61,936,100%,936,0%,0,0%,0,0%,0
"710501","Bayview School*",2799,1550,51.5483870967742%,799,45.8064516129032%,710,2.06451612903226%,32,0.580645161290323%,9,1581,49.4623655913979%,782,50.5376344086022%,799,1561,46.316463805253%,723,53.683536194747%,838,0%,0,0%,0
"710502","Bayview United*",1773,1134,56.7901234567901%,644,42.5925925925926%,483,0.352733686067019%,4,0.264550264550265%,3,1154,46.8804159445407%,541,53.1195840554593%,613,1156,43.0795847750865%,498,56.9204152249135%,658,0%,0,0%,0
"710503","East Ocean View*",2430,818,44.1320293398533%,361,53.5452322738386%,438,0.855745721271394%,7,1.46699266503668%,12,845,52.4260355029586%,443,47.5739644970414%,402,841,51.2485136741974%,431,48.7514863258026%,410,0%,0,0%,0
"710504","Larrymore*",2120,1308,45.4892966360856%,595,52.9051987767584%,692,1.52905198776758%,20,0.0764525993883792%,1,1331,56.9496619083396%,758,43.0503380916604%,573,1320,54.469696969697%,719,45.530303030303%,601,0%,0,0%,0
"710505","Little Creek",1612,893,53.1914893617021%,475,45.464725643897%,406,1.11982082866741%,10,0.223964165733483%,2,911,48.9571899012075%,446,51.0428100987925%,465,904,46.1283185840708%,417,53.8716814159292%,487,0%,0,0%,0
"710507","Ocean View School",3848,1732,48.9607390300231%,848,47.7482678983834%,827,2.13625866050808%,37,1.15473441108545%,20,1778,52.8121484814398%,939,47.1878515185602%,839,1353,100%,1353,0%,0,0%,0,0%,0
"710508","Oceanair*",1343,569,42.7065026362039%,243,55.8875219683655%,318,0.527240773286467%,3,0.878734622144112%,5,583,56.9468267581475%,332,43.0531732418525%,251,577,57.1923743500867%,330,42.8076256499134%,247,0%,0,0%,0
"710509","Tarrallton",2644,1644,56.5085158150852%,929,42.4574209245742%,698,0.669099756690998%,11,0.364963503649635%,6,1696,47.8183962264151%,811,52.1816037735849%,885,1678,44.2193087008343%,742,55.7806912991657%,936,0%,0,0%,0
"710510","Third Presbyterian*",790,501,62.0758483033932%,311,37.5249500998004%,188,0.199600798403194%,1,0.199600798403194%,1,521,42.8023032629559%,223,57.1976967370441%,298,520,42.1153846153846%,219,57.8846153846154%,301,0%,0,0%,0
"7103111","Sherwood Rec Center Part 1",25,13,46.1538461538462%,6,53.8461538461539%,7,0%,0,0%,0,13,53.8461538461539%,7,46.1538461538462%,6,13,53.8461538461539%,7,46.1538461538462%,6,0%,0,0%,0
"7103112","Sherwood Rec Center Part 2",2140,1150,41.8260869565217%,481,57.304347826087%,659,0.521739130434783%,6,0.347826086956522%,4,1176,57.0578231292517%,671,42.9421768707483%,505,1159,55.9965487489215%,649,44.0034512510785%,510,0%,0,0%,0
"7105061","Ocean View Center Part 1",2087,1135,49.6916299559471%,564,48.1057268722467%,546,1.58590308370044%,18,0.616740088105727%,7,1164,52.0618556701031%,606,47.9381443298969%,558,1156,48.2698961937716%,558,51.7301038062284%,598,0%,0,0%,0
"7105062","Ocean View Center Part 2",422,226,50.4424778761062%,114,49.1150442477876%,111,0.442477876106195%,1,0%,0,239,52.3012552301255%,125,47.6987447698745%,114,236,48.3050847457627%,114,51.6949152542373%,122,0%,0,0%,0
"720001","East",1550,890,39.438202247191%,351,59.7752808988764%,532,0.786516853932584%,7,0%,0,896,54.2410714285714%,486,45.7589285714286%,410,895,82.0111731843575%,734,17.9888268156425%,161,0%,0,0%,0
"720002","West",975,628,46.0191082802548%,289,53.6624203821656%,337,0.318471337579618%,2,0%,0,627,46.2519936204147%,290,53.7480063795853%,337,619,81.421647819063%,504,18.578352180937%,115,0%,0,0%,0
"730101","First Ward First Precinct",1362,643,8.24261275272162%,53,91.4463452566097%,588,0.31104199066874%,2,0%,0,642,89.2523364485981%,573,10.7476635514019%,69,532,100%,532,0%,0,0%,0,0%,0
"730102","First Ward Second Precinct",1124,650,21.0769230769231%,137,77.0769230769231%,501,0.615384615384615%,4,1.23076923076923%,8,642,74.4548286604361%,478,25.5451713395639%,164,436,100%,436,0%,0,0%,0,0%,0
"730201","Second Ward First Precinct*",2012,1304,21.0122699386503%,274,78.0674846625767%,1018,0.613496932515337%,8,0.306748466257669%,4,1274,74.0188383045526%,943,25.9811616954474%,331,934,100%,934,0%,0,0%,0,0%,0
"730202","Second Ward Second Precinct*",1220,849,23.0859835100118%,196,75.9717314487633%,645,0.824499411071849%,7,0.117785630153121%,1,839,74.0166865315852%,621,25.9833134684148%,218,606,100%,606,0%,0,0%,0,0%,0
"730301","Third Ward First Precinct",1724,972,32.9218106995885%,320,66.1522633744856%,643,0.823045267489712%,8,0.102880658436214%,1,975,64.1025641025641%,625,35.8974358974359%,350,653,100%,653,0%,0,0%,0,0%,0
"730302","Third Ward Second Precinct*",1403,942,41.0828025477707%,387,57.9617834394904%,546,0.849256900212314%,8,0.106157112526539%,1,934,57.6017130620985%,538,42.3982869379015%,396,641,100%,641,0%,0,0%,0,0%,0
"730402","Fourth Ward First Precinct*",1724,842,22.0902612826603%,186,76.9596199524941%,648,0.712589073634204%,6,0.237529691211401%,2,849,74.4405182567727%,632,25.5594817432273%,217,583,100%,583,0%,0,0%,0,0%,0
"730403","Fourth Ward Second Precinct*",1015,656,26.219512195122%,172,72.7134146341463%,477,0.76219512195122%,5,0.304878048780488%,2,654,68.6544342507645%,449,31.3455657492355%,205,469,100%,469,0%,0,0%,0,0%,0
"730501","Fifth Ward First Precinct*",959,523,2.10325047801147%,11,97.7055449330784%,511,0%,0,0.191204588910134%,1,520,94.0384615384615%,489,5.96153846153846%,31,418,100%,418,0%,0,0%,0,0%,0
"730502","Fifth Ward Second Precinct*",668,354,6.21468926553672%,22,93.7853107344633%,332,0%,0,0%,0,358,91.6201117318436%,328,8.37988826815642%,30,260,100%,260,0%,0,0%,0,0%,0
"730601","Sixth Ward First Precinct*",1145,753,1.72642762284197%,13,98.140770252324%,739,0%,0,0.132802124833997%,1,740,95.4054054054054%,706,4.5945945945946%,34,577,100%,577,0%,0,0%,0,0%,0
"730602","Sixth Ward Second Precinct*",1320,681,5.72687224669604%,39,94.1262848751836%,641,0%,0,0.146842878120411%,1,678,89.9705014749263%,610,10.0294985250737%,68,510,100%,510,0%,0,0%,0,0%,0
"730701","Seventh Ward First Precinct*",2088,1263,11.243072050673%,142,88.4402216943785%,1117,0.158353127474268%,2,0.158353127474268%,2,1079,85.7275254865616%,925,14.2724745134384%,154,797,100%,797,0%,0,0%,0,0%,0
"730702","Seventh Ward Second Precinct",630,493,29.2089249492901%,144,70.3853955375254%,347,0.405679513184584%,2,0%,0,492,69.9186991869919%,344,30.0813008130081%,148,361,100%,361,0%,0,0%,0,0%,0
"735001","Central*",2729,1940,71.5463917525773%,1388,25.9278350515464%,503,1.95876288659794%,38,0.56701030927835%,11,1925,32.8311688311688%,632,67.1688311688312%,1293,1855,23.6118598382749%,438,71.3207547169811%,1323,5.06738544474394%,94,0%,0
"735002","Eastern*",2523,1862,74.2749731471536%,1383,23.3082706766917%,434,1.71858216970999%,32,0.698174006444683%,13,1861,30.8973670069855%,575,69.1026329930145%,1286,1788,23.489932885906%,420,70.9731543624161%,1269,5.53691275167785%,99,0%,0
